URL,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
www.saitokeiko.com/~wwwheav/href/secure/center/update/limit/seccure/52f50af5f35fa9a402cf34abaed666db/,www.saitokeiko.com,com,~wwwheav/href/secure/center/update/limit/seccure/52f50af5f35fa9a402cf34abaed666db/,101,82,1,3.308270835,3809,2013,2021,2024,US,bad
thectrlz.com/paypal.com/creditcarddetails,thectrlz.com,com,paypal.com/creditcarddetails,41,28,0,3.251629167,7093,2004,2023,2024,US,bad
www.tampromocoes.com.br/cadastro.php,www.tampromocoes.com.br,br,cadastro.php,36,12,0,3.381620108,5355,2008,2022,2023,,bad
www.tampromocoes.com.br/,www.tampromocoes.com.br,br,,24,0,0,3.381620108,5355,2008,2022,2023,,bad
'milah.org/wp-admin/includes/NewB2B/NewB2B/NewB2B/NewB2B/NewB2B/New\%20B2B/New\%20B2B/index.htm','milah.org,org,wp-admin/includes/NewB2B/NewB2B/NewB2B/NewB2B/NewB2B/New\%20B2B/New\%20B2B/index.htm',96,85,2,3.321928095,,2008,2022,2023,,bad
www.sevelina.biz/wp-content/uploads/2011/10/1/remax/index.html,www.sevelina.biz,biz,wp-content/uploads/2011/10/1/remax/index.html,62,45,0,3.327819531,,,,,,bad
realtytrac.sterlingsi.info/,realtytrac.sterlingsi.info,info,,27,0,0,3.690260391,,,,,,bad
www.skitoo.org/wp-rdp.php,www.skitoo.org,org,wp-rdp.php,25,10,0,2.985228136,,,,,,bad
www.hotel-lucullus.be/,www.hotel-lucullus.be,be,,22,0,0,3.368042423,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934ym9hlvg82Tujzf4-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-25256528/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934ym9hlvg82Tujzf4-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-25256528/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
realtytrac.arabbnc.com/,realtytrac.arabbnc.com,com,,23,0,0,3.390805482,,,,,,bad
www.ssdidimdol.org/bbs/properties/index.php,www.ssdidimdol.org,org,bbs/properties/index.php,43,24,0,3.197159723,,,,,,bad
www.jdr.gr/images/M_images/GbPlugin/,www.jdr.gr,gr,images/M_images/GbPlugin/,36,25,0,2.446439345,,,,,,bad
u294634.sendgrid.org/wf/click?upn=Mz6XtrOwbP25nmvuG1YsSpEyLZ5B-2FUOmjE6TTA22G-2BRJgLuvabvbMZJtay6oEtXq_-2BsQcVrFcAn-2BgtmLU-2BrkG0qiI-2F8ZbtrbF8uaq3spaeCQNcA6EDiKRZS-2F1-2FkL6IVUNjpnG8dmAuNPHaLnrhQmh3bo5eXJRFoVoOg72gCtT7QOi-2Bmgvkj7dFBjgz5lLrMX-2BZD-2BqYxwoYWMoxuAah43pJrss-2BwSvQ7A6lQwfIzVnJ4jj2u5pti8PJlvpjRt5QoKI,u294634.sendgrid.org,org,wf/click?upn=Mz6XtrOwbP25nmvuG1YsSpEyLZ5B-2FUOmjE6TTA22G-2BRJgLuvabvbMZJtay6oEtXq_-2BsQcVrFcAn-2BgtmLU-2BrkG0qiI-2F8ZbtrbF8uaq3spaeCQNcA6EDiKRZS-2F1-2FkL6IVUNjpnG8dmAuNPHaLnrhQmh3bo5eXJRFoVoOg72gCtT7QOi-2Bmgvkj7dFBjgz5lLrMX-2BZD-2BqYxwoYWMoxuAah43pJrss-2BwSvQ7A6lQwfIzVnJ4jj2u5pti8PJlvpjRt5QoKI,315,294,0,3.821928095,5205,2009,2022,2027,US,bad
rassro.cz/payments/hsbc_files/adminz/,rassro.cz,cz,payments/hsbc_files/adminz/,37,27,0,2.725480557,,,,,,bad
hagabloggen.nu/char/www.paypal.com/fr/,hagabloggen.nu,nu,char/www.paypal.com/fr/,38,23,0,3.182005815,,,,,,bad
www.standprincipal.pt/site/modules/mod_login/tmpl/char/www.paypal.com/fr/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365e326f75a36485b741d9a2362942fdd8ce326f75a36485b741d9a2362942fdd8c,www.standprincipal.pt,pt,site/modules/mod_login/tmpl/char/www.paypal.com/fr/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365e326f75a36485b741d9a2362942fdd8ce326f75a36485b741d9a2362942fdd8c,241,219,0,3.463280518,,,,,,bad
www.protegido097.h19.ru/Atendimento-Online-Santander/,www.protegido097.h19.ru,ru,Atendimento-Online-Santander/,53,29,0,3.849223912,6858,2004,,2023,,bad
rrcs-24-123-42-82.central.biz.rr.com/images/Fidelidade/index.asp,rrcs-24-123-42-82.central.biz.rr.com,com,images/Fidelidade/index.asp,64,27,0,3.993132558,9789,1996,2022,2023,US,bad
www.nationwide-tradefile.rdc-service.com/,www.nationwide-tradefile.rdc-service.com,com,,41,0,0,3.906198333,,,,,,bad
www.nekretninenet.rs/mrclay-minify-4e0b1fe/file/tradefiles.htm,www.nekretninenet.rs,rs,mrclay-minify-4e0b1fe/file/tradefiles.htm,62,41,0,2.98418372,1214,24,22,24,,bad
animeaid.net/www.irs.gov/irs.htm,animeaid.net,net,www.irs.gov/irs.htm,32,19,0,2.918295834,1957,2018,2023,2024,CA,bad
optelgt.com/.../www.cielo.com.br.comprapremiada.php?sorteio=9,optelgt.com,com,.../www.cielo.com.br.comprapremiada.php?sorteio=9,61,49,0,3.095795255,7115,2004,2014,2024,GT,bad
www.portcomarine.com//wp-content/themes/thedawn/lib/scripts/cache/signon.html,www.portcomarine.com,com,/wp-content/themes/thedawn/lib/scripts/cache/signon.html,77,56,0,3.446439345,4851,2010,2023,2024,US,bad
twothreeform.com/apps/24/forms/4vxvGDebxqUfN9_9rFJ_ug,twothreeform.com,com,apps/24/forms/4vxvGDebxqUfN9_9rFJ_ug,53,36,0,3.202819531,,,,,,bad
www.tcsevres.fr/templates/rhuk_milkyway/Orange-id/information.php,www.tcsevres.fr,fr,templates/rhuk_milkyway/Orange-id/information.php,65,49,0,3.056564762,6734,2005,2023,2024,FR,bad
www.bankratesauthority.com/.server/www.aol.com/bill_form.html,www.bankratesauthority.com,com,.server/www.aol.com/bill_form.html,61,34,0,3.921029622,,,,,,bad
realtytrac.arabbnc.com,realtytrac.arabbnc.com,com,,22,0,0,3.390805482,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934sa5319kvhTgmxlq-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-18563422/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934sa5319kvhTgmxlq-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-18563422/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934zm3T6pj9ek8ryqu-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-73061827/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934zm3T6pj9ek8ryqu-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-73061827/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
petrepes.net/GRcntrlde/webscr.php?cmd_=session.start,petrepes.net,net,GRcntrlde/webscr.php?cmd_=session.start,52,39,0,2.584962501,,,,,,bad
www.evolucionaycrece.cl/paypal.com/error_login.htm,www.evolucionaycrece.cl,cl,paypal.com/error_login.htm,50,26,0,3.501397825,,,,,,bad
modiketse.co.za/church/images/usproperties/index.htm,modiketse.co.za,za,church/images/usproperties/index.htm,52,36,0,3.506890596,6268,2006,2023,2024,ZA,bad
hmu031087.chinaw3.com/redirecttourl10/&sessionfslgsdgouiijfdg45OirtgLdfougdredite345_iphjsdiuyrtbndf534jkghd/,hmu031087.chinaw3.com,com,redirecttourl10/&sessionfslgsdgouiijfdg45OirtgLdfougdredite345_iphjsdiuyrtbndf534jkghd/,109,87,0,3.820888851,8573,2000,2023,2024,GB,bad
cgi.svcs.ebay.com.services.search.findingservice.ebayisapii.dll.nattfamily.org/code/login.php,cgi.svcs.ebay.com.services.search.findingservice.ebayisapii.dll.nattfamily.org,org,code/login.php,93,14,0,4.030971932,8778,1999,2018,2027,US,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934pecuvw3rkga74mj-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-70020937/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934pecuvw3rkga74mj-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-70020937/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
optelgt.com/.../www.cielo.com.br.comprapremiada.php?sorteio=127,optelgt.com,com,.../www.cielo.com.br.comprapremiada.php?sorteio=127,63,51,0,3.095795255,7115,2004,2014,2024,GT,bad
munivictorlarco.gob.pe/portal/wp-includes/images/crystal/service.htm,munivictorlarco.gob.pe,pe,portal/wp-includes/images/crystal/service.htm,68,45,0,3.879664005,,,,,,bad
www.terahbit.com/Sessao.jsf.CTL=7888940022063823360150&amp;Acesso=/Login.php,www.terahbit.com,com,Sessao.jsf.CTL=7888940022063823360150&amp;Acesso=/Login.php,76,59,0,3.452819531,,,,,,bad
www.terahbit.com/Sessao.jsf.CTL=7888940022063823360150&amp;Acesso=/index.html,www.terahbit.com,com,Sessao.jsf.CTL=7888940022063823360150&amp;Acesso=/index.html,77,60,0,3.452819531,,,,,,bad
www.terahbit.com/Sessao.jsf.CTL=7888940022063823360150&amp;Acesso=/,www.terahbit.com,com,Sessao.jsf.CTL=7888940022063823360150&amp;Acesso=/,67,50,0,3.452819531,,,,,,bad
galisoterm.com.ua/images/vysol/Gbplugin.php/,galisoterm.com.ua,ua,images/vysol/Gbplugin.php/,44,26,0,3.616874606,,,,,,bad
lawsagainstcyberbullying.com/wp-admin/Natwest/index.html,lawsagainstcyberbullying.com,com,wp-admin/Natwest/index.html,56,27,0,3.9677201,,,,,,bad
www.break-upquotes.com/wp-includes/js/swfupload/swf/rm/,www.break-upquotes.com,com,wp-includes/js/swfupload/swf/rm/,55,32,0,3.879664005,,,,,,bad
mijhuwiministries.org/remax/,mijhuwiministries.org,org,remax/,28,6,0,3.553763114,,,,,,bad
vzapase.ru/wp-content/subscrible/index.php,vzapase.ru,ru,wp-content/subscrible/index.php,42,31,0,3.121928095,5737,2007,,2023,,bad
www.nafdac.gov.ng/plugins/authentication/paypal.com/webscr/m/e/q/p/z/x/j/index.html,www.nafdac.gov.ng,ng,plugins/authentication/paypal.com/webscr/m/e/q/p/z/x/j/index.html,83,65,0,3.175123135,5321,2008,2016,2009,NG,bad
voleybolhakemleri.com/media/jce_im_cache/indexxk.htm,voleybolhakemleri.com,com,media/jce_im_cache/indexxk.htm,52,30,0,3.617809684,,,,,,bad
'charmaineyoest.com/Import/Remax/Secure Login.html','charmaineyoest.com,com,Import/Remax/Secure Login.html',51,31,1,3.721611724,,,,,,bad
'oyayildiz.com/en/form/file/property/properties/investment/remax/loopnet/New B2B/New B2B/index.htm','oyayildiz.com,com,en/form/file/property/properties/investment/remax/loopnet/New B2B/New B2B/index.htm',99,84,2,3.378783493,,,,,,bad
'milah.org/wp-admin/includes/NewB2B/NewB2B/NewB2B/NewB2B/NewB2B/New B2B/New B2B/index.htm','milah.org,org,wp-admin/includes/NewB2B/NewB2B/NewB2B/NewB2B/NewB2B/New B2B/New B2B/index.htm',90,79,2,3.321928095,,,,,,bad
hmu031087.chinaw3.com/redirecttourl9/&sessionfslgsdgouiijfdg45OirtgLdfougdredite345_iphjsdiuyrtbndf534jkghd/,hmu031087.chinaw3.com,com,redirecttourl9/&sessionfslgsdgouiijfdg45OirtgLdfougdredite345_iphjsdiuyrtbndf534jkghd/,108,86,0,3.820888851,8573,2000,2023,2024,GB,bad
hmu031087.chinaw3.com/redirecttourl4/&sessionfslgsdgouiijfdg45OirtgLdfougdredite345_iphjsdiuyrtbndf534jkghd/,hmu031087.chinaw3.com,com,redirecttourl4/&sessionfslgsdgouiijfdg45OirtgLdfougdredite345_iphjsdiuyrtbndf534jkghd/,108,86,0,3.820888851,8573,2000,2023,2024,GB,bad
hmu031087.chinaw3.com/redirecttourl2/&sessionfslgsdgouiijfdg45OirtgLdfougdredite345_iphjsdiuyrtbndf534jkghd/,hmu031087.chinaw3.com,com,redirecttourl2/&sessionfslgsdgouiijfdg45OirtgLdfougdredite345_iphjsdiuyrtbndf534jkghd/,108,86,0,3.820888851,8573,2000,2023,2024,GB,bad
www.kacgroups.com/media/com_akeeba/viewlistings.php,www.kacgroups.com,com,media/com_akeeba/viewlistings.php,51,33,0,3.4548224,,,,,,bad
www.sannangkythuat.vn/images/aollog/AOL/aolpage.html,www.sannangkythuat.vn,vn,images/aollog/AOL/aolpage.html,52,30,0,3.368042423,19559,1970,2001,,,bad
samonkay.com/wp-content/upgrade/logon/system/updateonline/securteyt/securteee43532fdg/inmformetions/w/update.php,samonkay.com,com,wp-content/upgrade/logon/system/updateonline/securteyt/securteee43532fdg/inmformetions/w/update.php,112,99,0,3.084962501,,,,,,bad
u293056.sendgrid.org/wf/click?upn=kcwZBZ5tWKqGuX0GpazS0Y-2BO1gL3-2Bi0m12zhD4vm3SM-3D_nRQ351GCaKIz2H6Rp704b5XmrN5Xzd6u92MmpDABSGoHm1jR0BA-2FyUCKHynFqKwJC2Zh-2FKDBSvsfdZ8gc0dFfUTBJ7boffXrP34TeMd2XBewha7PUNyRgUkIw5En3fh9rzDfueby4gN4ooRShviElqX6qAS03npKhnsi-2FLazhacWula4YnVl-2BRMXRLSw-2BU10,u293056.sendgrid.org,org,wf/click?upn=kcwZBZ5tWKqGuX0GpazS0Y-2BO1gL3-2Bi0m12zhD4vm3SM-3D_nRQ351GCaKIz2H6Rp704b5XmrN5Xzd6u92MmpDABSGoHm1jR0BA-2FyUCKHynFqKwJC2Zh-2FKDBSvsfdZ8gc0dFfUTBJ7boffXrP34TeMd2XBewha7PUNyRgUkIw5En3fh9rzDfueby4gN4ooRShviElqX6qAS03npKhnsi-2FLazhacWula4YnVl-2BRMXRLSw-2BU10,287,266,0,3.921928095,5205,2009,2022,2027,US,bad
u292933.sendgrid.org/wf/click?upn=A2HAkodxDG9e1UDQxAMPoqTso48El-2F7VVBiU8mxtgdObH90dRKTQrPLXpB4PgHsY_W77bTy6YRdHySgTK0Dy8RTxYFWQq-2BlRbl8hkI2Q4ipm-2FFyc6ey-2Bs4fZtCVuywhfE2AjYPFt03emEsfRePuL-2FGF-2Ff3rVYbP2uIZ4cAxrtRoB-2B63axtAIPsSqzR0aYYpw7BOxUaIVBCoJyudzDJqeg3csPimuUYYjJVTo2zD1FpdYIIERHH8oqy7stHSRK4RLYnxbROduPDbBgskVC22pRVw-3D-3D,u292933.sendgrid.org,org,wf/click?upn=A2HAkodxDG9e1UDQxAMPoqTso48El-2F7VVBiU8mxtgdObH90dRKTQrPLXpB4PgHsY_W77bTy6YRdHySgTK0Dy8RTxYFWQq-2BlRbl8hkI2Q4ipm-2FFyc6ey-2Bs4fZtCVuywhfE2AjYPFt03emEsfRePuL-2FGF-2Ff3rVYbP2uIZ4cAxrtRoB-2B63axtAIPsSqzR0aYYpw7BOxUaIVBCoJyudzDJqeg3csPimuUYYjJVTo2zD1FpdYIIERHH8oqy7stHSRK4RLYnxbROduPDbBgskVC22pRVw-3D-3D,333,312,0,3.621928095,5205,2009,2022,2027,US,bad
bryansanders.com/foto/ebay/JetJungleHand.html,bryansanders.com,com,foto/ebay/JetJungleHand.html,45,28,0,3.5,7272,2003,2022,2024,US,bad
collm.cz/controllers/customer/.bubico/webscr.html?cmd=_login-run,collm.cz,cz,controllers/customer/.bubico/webscr.html?cmd=_login-run,64,55,0,2.5,,,,,,bad
willianscot.ucoz.com/basilinltd.html,willianscot.ucoz.com,com,basilinltd.html,36,15,0,3.546439345,6551,2005,2023,2025,RU,bad
viewnow.at.tf/,viewnow.at.tf,tf,,14,0,0,3.238901257,8607,1999,2022,2023,,bad
arsveterinaria.net/templates/images/cor26.mod,arsveterinaria.net,net,templates/images/cor26.mod,45,26,0,3.044110418,,,,,,bad
ernestchew.com/eshop1/site/,ernestchew.com,com,eshop1/site/,27,12,0,3.324862958,723,2021,2023,2023,VN,bad
www.aupresdesonarbre.com/dvd/dvd0001.htm?itoken3.2.8,www.aupresdesonarbre.com,com,dvd/dvd0001.htm?itoken3.2.8,52,27,0,3.65726823,7931,2001,2023,2024,FR,bad
paypal.com.cgi.bin.href.dispath211512315123154849461dismos0cratos.mypsychometric.com/href/href/secure/center/update/limit/seccure/,paypal.com.cgi.bin.href.dispath211512315123154849461dismos0cratos.mypsychometric.com,com,href/href/secure/center/update/limit/seccure/,130,45,0,4.528799347,,,,,,bad
service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed5f748df8-874f87878f.chacon.campoprofundo.cl/dz0/dir.php,service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed5f748df8-874f87878f.chacon.campoprofundo.cl,cl,dz0/dir.php,204,11,0,4.341112546,,,,,,bad
www.zzeonda.com/shop/instal/Info.Aspx/Processing.htm,www.zzeonda.com,com,shop/instal/Info.Aspx/Processing.htm,52,36,0,3.189898095,,,,,,bad
oggg.info/capitalone/Logon.php?LOB=RBGLogon&amp;amp;_pageLabel=page_logonform,oggg.info,info,capitalone/Logon.php?LOB=RBGLogon&amp;amp;_pageLabel=page_logonform,77,67,0,2.419381946,,,,,,bad
pontos-da-tamfidelidade.net.tc/,pontos-da-tamfidelidade.net.tc,tc,,31,0,0,3.723231429,3233,2014,,2024,,bad
lnk.co/I1XNU,lnk.co,co,I1XNU,12,5,0,2.584962501,4707,2010,2022,2023,US,bad
wizkid13.5gbfree.com/eBucks/eBucks.html,wizkid13.5gbfree.com,com,eBucks/eBucks.html,39,18,0,4.021928095,6043,2007,2022,2024,US,bad
trapping-snaring-hunting.com/wp-includes/go.php,trapping-snaring-hunting.com,com,wp-includes/go.php,47,18,0,3.695947226,,,,,,bad
url2it.com/nfpo,url2it.com,com,nfpo,15,4,0,3.321928095,5829,2007,2022,2023,US,bad
home.comcast.net/~Dianapuccio/auctiredirect.htm,home.comcast.net,net,~Dianapuccio/auctiredirect.htm,47,30,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~dkelley500/redirecting2.htm,home.comcast.net,net,~dkelley500/redirecting2.htm,45,28,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~dm8king/redirecting.htm,home.comcast.net,net,~dm8king/redirecting.htm,41,24,1,3.25,9430,1997,2022,2023,US,bad
www.adcrm4.net/platform/link.php?M=395915&N=375&L=553&F=H,www.adcrm4.net,net,platform/link.php?M=395915&N=375&L=553&F=H,57,42,0,3.324862958,,,,,,bad
www.alcalaplaza.com.br/logs/Cielo2012/?cli=Cliente&/Dv1qt7zAKa/H02Vodh4o0.php,www.alcalaplaza.com.br,br,logs/Cielo2012/?cli=Cliente&/Dv1qt7zAKa/H02Vodh4o0.php,77,54,0,3.192417847,,,,,,bad
accedddi.szm.com/ehhfkdjfkskfjedlfkdkskdndklsndlsnmldsjflsjdlsdjfkfj.html,accedddi.szm.com,com,ehhfkdjfkskfjedlfkdkskdndklsndlsnmldsjflsjdlsdjfkfj.html,73,56,0,3.155639062,8660,1999,2022,2023,SK,bad
www.technaflora.es/store/images/abn/identificationupdate.html,www.technaflora.es,es,store/images/abn/identificationupdate.html,61,42,0,3.572431251,2226,2017,2022,,ES,bad
bit.ly/N9l5Ch,bit.ly,ly,N9l5Ch,13,6,0,2.584962501,5543,2008,2022,2032,US,bad
www.accommodation-nis.com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e51473c89254cd0c068ffe5a4f3ab29b8d1473c89254cd0c068ffe5a4f3ab29b8d,www.accommodation-nis.com,com,webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e51473c89254cd0c068ffe5a4f3ab29b8d1473c89254cd0c068ffe5a4f3ab29b8d,189,163,0,3.43326969,,,,,,bad
gozdetugla.com/modules/,gozdetugla.com,com,modules/,23,8,0,3.521640636,4479,2011,2023,2024,,bad
konfliktloesung-paypal.de.vu/,konfliktloesung-paypal.de.vu,vu,,29,0,0,4.06610894,,,,,,bad
fantasyinsignia.com/images/sources/properties/remax/index.htm,fantasyinsignia.com,com,images/sources/properties/remax/index.htm,61,41,0,3.391892645,,,,,,bad
www.chiptexpro.com/,www.chiptexpro.com,com,,19,0,0,3.46132014,,,,,,bad
www.sanelyurdu.com/language/homebank.tsbbank.co.nz/SignOn.htm,www.sanelyurdu.com,com,language/homebank.tsbbank.co.nz/SignOn.htm,61,42,0,3.683542362,,,,,,bad
www.deodorant-guilde.be/wp-content/plugins/wp-fb-autoconnect/spinner/,www.deodorant-guilde.be,be,wp-content/plugins/wp-fb-autoconnect/spinner/,69,45,0,3.729446195,,,,,,bad
mully.h19.ru/oalonlinejamesonlinewith/oalonlinejamesonlinewith/aol.com.htm,mully.h19.ru,ru,oalonlinejamesonlinewith/oalonlinejamesonlinewith/aol.com.htm,74,61,0,3.084962501,6858,2004,,2023,,bad
www.qu100.com/phpmyadmin/778766777/index.html,www.qu100.com,com,phpmyadmin/778766777/index.html,45,31,0,3.026986833,6086,2006,2019,2028,CN,bad
multipontos.xoom.it/html/aguarde/r0x/documentos/welcone/click.php,multipontos.xoom.it,it,html/aguarde/r0x/documentos/welcone/click.php,65,45,0,3.260828171,,,,,,bad
myscreenname-aol.martintommer.com/b983-as9/aol/myaccountadp.html?iframe=paymentmethod&amp;NCID=AOLCMP00300000002101,myscreenname-aol.martintommer.com,com,b983-as9/aol/myaccountadp.html?iframe=paymentmethod&amp;NCID=AOLCMP00300000002101,115,81,0,3.573808513,808,2021,2023,2024,US,bad
tonaya.com/old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,tonaya.com,com,old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,78,67,0,2.921928095,,,,,,bad
lnk.co/I1VKN,lnk.co,co,I1VKN,12,5,0,2.584962501,4707,2010,2022,2023,US,bad
www.ffab.be/media/Realtor/Realtor.html,www.ffab.be,be,media/Realtor/Realtor.html,38,26,0,2.481714573,,,,,,bad
goo.gl/MXN62,goo.gl,gl,MXN62,12,5,0,1.918295834,6603,2005,2023,2024,GL,bad
scgii2baycouk.voila.net/8u5fmyft984m5n7yt8gk4iyugr4dkuj4ukjih7yuf74rx7ybfhfdewyvdfejyhftdewghytfexfbrexuyevdfegdxbfeduhfbzebhxdgehyufesxyryeiyfseskjurefbyegrfreyfxerxgrtxgruhyryfbgueirfxhyebfynryexbyntfgvxbcfgehrjyucekrycguyxewgrjhkuc,scgii2baycouk.voila.net,net,8u5fmyft984m5n7yt8gk4iyugr4dkuj4ukjih7yuf74rx7ybfhfdewyvdfejyhftdewghytfexfbrexuyevdfegdxbfeduhfbzebhxdgehyufesxyryeiyfseskjurefbyegrfreyfxerxgrtxgruhyryfbgueirfxhyebfynryexbyntfgvxbcfgehrjyucekrycguyxewgrjhkuc,234,210,0,3.96900163,8996,1998,2023,2023,GB,bad
www.promocaocomprapremiada.net/promocoes/,www.promocaocomprapremiada.net,net,promocoes/,41,10,0,3.539572262,,,,,,bad
san2012.com.br/578667/2012,san2012.com.br,br,578667/2012,26,11,0,3.521640636,,,,,,bad
bit.ly/M1nVWU,bit.ly,ly,M1nVWU,13,6,0,2.584962501,5543,2008,2022,2032,US,bad
www.promocaocomprapremiada.net/promocoes/index.html?cadastrar-novo-cartao,www.promocaocomprapremiada.net,net,promocoes/index.html?cadastrar-novo-cartao,73,42,0,3.539572262,,,,,,bad
www.cadastramentoprograma.com/,www.cadastramentoprograma.com,com,,30,0,0,3.594905461,,,,,,bad
bit.ly/M4gAG7,bit.ly,ly,M4gAG7,13,6,0,2.584962501,5543,2008,2022,2032,US,bad
spbstone.ru/info/svr/login_verify.html,spbstone.ru,ru,info/svr/login_verify.html,38,26,0,3.277613437,1780,2018,,2023,,bad
www.spbstone.ru/info/svr/login_verify.html,www.spbstone.ru,ru,info/svr/login_verify.html,42,26,0,3.323231429,1780,2018,,2023,,bad
www.deodorant-guilde.be/wp-content/plugins/xcloner-backup-and-restore/restore/de-cc/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,www.deodorant-guilde.be,be,wp-content/plugins/xcloner-backup-and-restore/restore/de-cc/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,232,208,0,3.729446195,,,,,,bad
thecrystalhotel.com/si/id=lollytrap@libero.it,thecrystalhotel.com,com,si/id=lollytrap@libero.it,45,25,0,3.471354487,4273,2011,2022,2023,HU,bad
bit.ly/LyrzqR,bit.ly,ly,LyrzqR,13,6,0,2.584962501,5543,2008,2022,2032,US,bad
service-giveaway-forum-kingyoza.tk/,service-giveaway-forum-kingyoza.tk,tk,,35,0,0,4.175123135,,,,,,bad
justinmcauliff.com/wordpress/cadastro/Cielo/,justinmcauliff.com,com,wordpress/cadastro/Cielo/,44,25,0,3.614369446,,,,,,bad
masprontas.xoom.it/agarde/up/grad/emcaminhamento/click.php,masprontas.xoom.it,it,agarde/up/grad/emcaminhamento/click.php,58,39,0,3.350209029,,,,,,bad
mall.360yxt.com/statics/im/banc/,mall.360yxt.com,com,statics/im/banc/,32,16,0,3.506890596,,,,,,bad
www.anderpup.com/resume-anderpup/schemes/Update/,www.anderpup.com,com,resume-anderpup/schemes/Update/,48,31,0,3.452819531,5637,2008,2018,2024,US,bad
xewacuba.zbb435.com,xewacuba.zbb435.com,com,,19,0,0,3.681880803,,,,,,bad
pkmi-online.com/images/security/update.php,pkmi-online.com,com,images/security/update.php,42,26,0,3.373557262,,,,,,bad
vencedoragora.com/wp-content/themes/clockstone/js/lib/,vencedoragora.com,com,wp-content/themes/clockstone/js/lib/,54,36,0,3.337175341,5002,2009,2022,2023,US,bad
www.m3agize.com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcfde0d9489acf25a4a623d288068f5692fde0d9489acf25a4a623d288068f5692,www.m3agize.com,com,webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcfde0d9489acf25a4a623d288068f5692fde0d9489acf25a4a623d288068f5692,179,163,0,3.323231429,,,,,,bad
comercial203.h19.ru/,comercial203.h19.ru,ru,,20,0,0,3.93213804,6858,2004,,2023,,bad
www.omine.fr/images/old/cielo.com.br/cadastrameto/index.php,www.omine.fr,fr,images/old/cielo.com.br/cadastrameto/index.php,59,46,0,3.022055209,,2022,2023,2023,NL,bad
